ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL,retail_price,user_rating,product_interactions,no_purchase
53735,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Puma Men Brown Vintage Ferrari Shoes,53735.jpg,Asset/Footwear/Men/53735.jpg,2310,10,2987,985
40322,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men White Sparta Sports Shoes,40322.jpg,Asset/Footwear/Men/40322.jpg,3948,3,5016,2710
14496,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Flying Machine Men Casual Grey Casual Shoes,14496.jpg,Asset/Footwear/Men/14496.jpg,7448,6,5773,1962
4113,Men,Footwear,Shoes,Casual Shoes,White,Casual,Fila Men's Bruno White Shoe,4113.jpg,Asset/Footwear/Men/4113.jpg,4141,5,9805,2725
26554,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,ID Men Blue Shoes,26554.jpg,Asset/Footwear/Men/26554.jpg,1273,4,2970,2963
42011,Men,Footwear,Sandal,Sandals,Grey,Casual,Estd. 1977 Men Grey Sandals,42011.jpg,Asset/Footwear/Men/42011.jpg,2670,10,8922,1690
1653,Men,Footwear,Shoes,Sports Shoes,Brown,Sports,Reebok Men's Ventilator Ubiq Shoe,1653.jpg,Asset/Footwear/Men/1653.jpg,5189,3,5606,1314
56411,Men,Footwear,Sandal,Sandals,Brown,Casual,GAS Men Brown Savana Sandals,56411.jpg,Asset/Footwear/Men/56411.jpg,5935,5,1568,2555
23489,Men,Footwear,Shoes,Sports Shoes,Black,Sports,FILA Men Forza 11 Black Sports Shoes,23489.jpg,Asset/Footwear/Men/23489.jpg,4903,10,4516,1562
31970,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Lengo Black Sports Shoes,31970.jpg,Asset/Footwear/Men/31970.jpg,9512,2,7037,1817
44749,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Globalite Men Grey Tracker Shoes,44749.jpg,Asset/Footwear/Men/44749.jpg,5049,10,2028,1948
57950,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Clarks Men Brown Formal Shoes,57950.jpg,Asset/Footwear/Men/57950.jpg,5769,9,5935,1442
20802,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men Racer White Sports Shoes,20802.jpg,Asset/Footwear/Men/20802.jpg,8551,8,2631,2417
9091,Men,Footwear,Shoes,Casual Shoes,Maroon,Casual,Buckaroo Men Amigo Maroon Casual Shoes,9091.jpg,Asset/Footwear/Men/9091.jpg,3788,3,3281,2029
5238,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,Reebok Men's Lazor Brown Flip Flop,5238.jpg,Asset/Footwear/Men/5238.jpg,6231,1,4142,2855
57508,Men,Footwear,Sandal,Sandals,Brown,Casual,Lee Cooper Men Brown Sandals,57508.jpg,Asset/Footwear/Men/57508.jpg,7130,8,3387,2198
8527,Men,Footwear,Sandal,Sandals,Black,Casual,Nike Men Nike air embark Black Sandals,8527.jpg,Asset/Footwear/Men/8527.jpg,5111,4,4012,1730
28637,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Air Relentless Black Sports Shoes,28637.jpg,Asset/Footwear/Men/28637.jpg,5068,2,3012,879
2821,Men,Footwear,Sandal,Sandals,Brown,Formal,Lee Cooper Men Formal Leather Brown Sandal,2821.jpg,Asset/Footwear/Men/2821.jpg,1128,5,9199,2884
11913,Men,Footwear,Sandal,Sandals,Black,Casual,Franco Leone Men Casual Black Sandals,11913.jpg,Asset/Footwear/Men/11913.jpg,3804,10,8636,2275
9401,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,Nike Men Lunarswi + 2 Blue Sports Shoes,9401.jpg,Asset/Footwear/Men/9401.jpg,1004,7,8458,1432
17822,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Lee Cooper Men  Black Formal Shoe,17822.jpg,Asset/Footwear/Men/17822.jpg,1396,7,6666,1315
3309,Men,Footwear,Shoes,Sports Shoes,White,Sports,Asics Men's Gel Challenger 8 Tennis White Blue Shoe,3309.jpg,Asset/Footwear/Men/3309.jpg,3942,9,5862,2736
23825,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,Puma Men Java Brown Flip Flops,23825.jpg,Asset/Footwear/Men/23825.jpg,4211,6,9294,710
38663,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Downshifter Black Sports Shoes,38663.jpg,Asset/Footwear/Men/38663.jpg,3187,5,8357,723
40779,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,Quiksilver Men Brown Flip Flops,40779.jpg,Asset/Footwear/Men/40779.jpg,1062,4,8764,1354
1806,Men,Footwear,Sandal,Sandals,Brown,Casual,Quechua Men Arpenaz Brown Sandal,1806.jpg,Asset/Footwear/Men/1806.jpg,9436,5,2571,2563
6811,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Timberland Men's Ox Maroon Red Shoe,6811.jpg,Asset/Footwear/Men/6811.jpg,6891,7,9972,975
30258,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Red Tape Men Brown Shoes,30258.jpg,Asset/Footwear/Men/30258.jpg,5165,7,9846,2514
17026,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,Gas Men Beach Flip Flops,17026.jpg,Asset/Footwear/Men/17026.jpg,4758,6,1843,1920
1654,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men's Frisker LP Shoe,1654.jpg,Asset/Footwear/Men/1654.jpg,6206,2,2348,2230
14491,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Flying Machine Men Casual Black Casual Shoes,14491.jpg,Asset/Footwear/Men/14491.jpg,9532,5,3791,1249
4114,Men,Footwear,Sandal,Sandals,Black,Casual,Fila Men Obsidian Black Sandal,4114.jpg,Asset/Footwear/Men/4114.jpg,7520,10,4773,1771
42016,Men,Footwear,Shoes,Sports Shoes,Silver,Sports,ADIDAS Men Silver Phaedra Shoes,42016.jpg,Asset/Footwear/Men/42016.jpg,5853,8,2783,1026
26553,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,ID Men Blue Shoes,26553.jpg,Asset/Footwear/Men/26553.jpg,2469,8,3063,2261
44785,Men,Footwear,Shoes,Sports Shoes,White,Sports,Lotto Men L500 FG White Sports Shoes,44785.jpg,Asset/Footwear/Men/44785.jpg,9612,5,3887,2533
40325,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men White Sport Shoes,40325.jpg,Asset/Footwear/Men/40325.jpg,7364,3,8534,1279
54517,Men,Footwear,Shoes,Sports Shoes,White,Sports,F Sports Men White Bratt Sports Shoes,54517.jpg,Asset/Footwear/Men/54517.jpg,9602,7,9204,2994
30260,Men,Footwear,Shoes,Formal Shoes,Black,Casual,Red Tape Men Black Shoes,30260.jpg,Asset/Footwear/Men/30260.jpg,7103,7,3193,1807
3567,Men,Footwear,Shoes,Sports Shoes,Silver,Sports,ADIDAS Men's Silver White Running Shoe,3567.jpg,Asset/Footwear/Men/3567.jpg,6989,2,4062,2220
23677,Men,Footwear,Sandal,Sandals,Brown,Casual,Red Tape Men Cross Band Brown Sandals,23677.jpg,Asset/Footwear/Men/23677.jpg,4433,5,2766,969
35712,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,Nike Men Dual Fusion TR III Grey Sports Shoes,35712.jpg,Asset/Footwear/Men/35712.jpg,7907,1,5541,1139
15315,Men,Footwear,Shoes,Sports Shoes,Black,Sports,ADIDAS Men Eqt Nitro Fashion Black Sports Shoes,15315.jpg,Asset/Footwear/Men/15315.jpg,2910,1,1149,2253
5690,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Skechers Men Valence Envoy Black Shoe,5690.jpg,Asset/Footwear/Men/5690.jpg,7316,9,8158,2949
24452,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men White Court Shuttle IV Sports Shoes,24452.jpg,Asset/Footwear/Men/24452.jpg,7428,8,4683,2640
44771,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Globalite Men Navy Blue Skid Shoes,44771.jpg,Asset/Footwear/Men/44771.jpg,4019,8,3313,2096
31948,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,Nike Men Air Pegasus Blue Sports Shoes,31948.jpg,Asset/Footwear/Men/31948.jpg,5245,5,6624,1926
34634,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Lotto Men Brown Fella Tres Shoes,34634.jpg,Asset/Footwear/Men/34634.jpg,6647,9,3540,1279
25574,Men,Footwear,Shoes,Sports Shoes,Black,Sports,FILA Men Trempet Black & White Sports Shoes,25574.jpg,Asset/Footwear/Men/25574.jpg,8891,6,4702,599
33849,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Puma Men Blue Shoes,33849.jpg,Asset/Footwear/Men/33849.jpg,6658,9,8893,575
57530,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Provogue Men Black Casual Shoes,57530.jpg,Asset/Footwear/Men/57530.jpg,3085,8,3640,2533
41455,Men,Footwear,Sandal,Sandals,Grey,Casual,Lee Cooper Men Grey Sandals,41455.jpg,Asset/Footwear/Men/41455.jpg,4818,1,5266,2551
32508,Men,Footwear,Sandal,Sandals,Brown,Casual,Franco Leone Men Brown Sandals,32508.jpg,Asset/Footwear/Men/32508.jpg,3053,8,9687,538
6816,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men's Desert Walnut Brown Shoe,6816.jpg,Asset/Footwear/Men/6816.jpg,1118,1,9345,867
3558,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Skechers Men's Brown Casual Lifestyle Shoe,3558.jpg,Asset/Footwear/Men/3558.jpg,9758,7,3402,1287
54528,Men,Footwear,Shoes,Casual Shoes,White,Casual,F Sports Men White Charger Shoes,54528.jpg,Asset/Footwear/Men/54528.jpg,3246,7,2671,2017
37248,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,United Colors of Benetton Men Brown Shoes,37248.jpg,Asset/Footwear/Men/37248.jpg,1024,9,5343,543
23822,Men,Footwear,Flip Flops,Flip Flops,Red,Casual,Puma Men Breeze Red Flip Flops,23822.jpg,Asset/Footwear/Men/23822.jpg,5381,8,2521,2108
38664,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Nike Men Liteforce Grey Shoes,38664.jpg,Asset/Footwear/Men/38664.jpg,8321,7,6541,2717
24835,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Rockport Men Brown Cashaw Camel Suede Casual Shoes,24835.jpg,Asset/Footwear/Men/24835.jpg,3385,8,8670,2670
49435,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Vans Men Blue Shoes,49435.jpg,Asset/Footwear/Men/49435.jpg,8214,7,5767,820
26598,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men Faas 300 White Sports Shoes,26598.jpg,Asset/Footwear/Men/26598.jpg,2715,7,6943,1545
34861,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Vans Men Era Grey Shoes,34861.jpg,Asset/Footwear/Men/34861.jpg,5283,8,4041,2313
22138,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Provouge Men Black Classic Formal Shoe,22138.jpg,Asset/Footwear/Men/22138.jpg,9387,5,3937,755
11914,Men,Footwear,Sandal,Sandals,Black,Casual,Franco Leone Men Casual Black Sandals,11914.jpg,Asset/Footwear/Men/11914.jpg,9833,4,2368,2888
39742,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Arrow Men Red Shoes,39742.jpg,Asset/Footwear/Men/39742.jpg,4303,5,5876,2790
2826,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Lee Cooper Men Leather Semi Formal Brown Shoe,2826.jpg,Asset/Footwear/Men/2826.jpg,4120,5,1273,1138
41832,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Skechers Men Black Sneakers,41832.jpg,Asset/Footwear/Men/41832.jpg,3399,6,8961,1263
20805,Men,Footwear,Flip Flops,Flip Flops,Olive,Casual,Fila Men Rambler Olive Flip Flops,20805.jpg,Asset/Footwear/Men/20805.jpg,8890,10,2334,1581
5469,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men's Nike Streetgato Black Shoe,5469.jpg,Asset/Footwear/Men/5469.jpg,8854,2,7341,2307
5638,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,ADIDAS Men's Adi Liner Brown Flip Flop,5638.jpg,Asset/Footwear/Men/5638.jpg,8140,1,6603,2277
57934,Men,Footwear,Sandal,Sandals,Brown,Casual,Clarks Men Brown Sandals,57934.jpg,Asset/Footwear/Men/57934.jpg,1622,4,5773,2382
21188,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,ADIDAS Men Adi Stars Tread Black Flip Flops,21188.jpg,Asset/Footwear/Men/21188.jpg,6344,9,5877,1380
35588,Men,Footwear,Sandal,Sandals,Black,Casual,Gliders Men Black Sandals,35588.jpg,Asset/Footwear/Men/35588.jpg,3726,8,9443,699
11977,Men,Footwear,Sandal,Sandals,Olive,Casual,Fila Men Motor Sports Olive Sandals,11977.jpg,Asset/Footwear/Men/11977.jpg,5869,5,1821,806
44947,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men Mid Biz Ind White Shoes,44947.jpg,Asset/Footwear/Men/44947.jpg,9639,1,8718,1938
50749,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Red Chief Men Brown Shoes,50749.jpg,Asset/Footwear/Men/50749.jpg,8886,7,2273,2502
28653,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Air Max Quarter Black Sports Shoes,28653.jpg,Asset/Footwear/Men/28653.jpg,8406,9,1913,1127
19928,Men,Footwear,Flip Flops,Flip Flops,Yellow,Casual,ADIDAS Men Adi Wind Yellow Flip Flops,19928.jpg,Asset/Footwear/Men/19928.jpg,5839,5,1849,2287
3997,Men,Footwear,Flip Flops,Flip Flops,Grey,Casual,Spalding Men Grey & Orange Flip Flops,3997.jpg,Asset/Footwear/Men/3997.jpg,2380,7,1370,2387
23841,Men,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Men White Snipe Lo Casual Shoes,23841.jpg,Asset/Footwear/Men/23841.jpg,9456,8,2368,1361
11983,Men,Footwear,Shoes,Sports Shoes,Black,Sports,FILA Men Dls Circuit 2 Black Sports Shoes,11983.jpg,Asset/Footwear/Men/11983.jpg,4499,9,7183,1949
24258,Men,Footwear,Shoes,Casual Shoes,White,Casual,Numero Uno Men White Casual Shoes,24258.jpg,Asset/Footwear/Men/24258.jpg,5447,9,6416,1054
17846,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Supergame Black Sports Shoe,17846.jpg,Asset/Footwear/Men/17846.jpg,4874,4,9656,2626
12508,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Red Tape Men Casual Brown Casual Shoes,12508.jpg,Asset/Footwear/Men/12508.jpg,8894,5,8156,508
20892,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Basics Men Black Casual Shoes,20892.jpg,Asset/Footwear/Men/20892.jpg,8968,10,3550,1921
9001,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Puma Men El rey Riddim 50s OC Grey Casual Shoes,9001.jpg,Asset/Footwear/Men/9001.jpg,7667,3,3118,1531
29123,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men Aquil White Sports Shoes,29123.jpg,Asset/Footwear/Men/29123.jpg,7426,2,3375,994
50776,Men,Footwear,Sandal,Sandals,Brown,Casual,Clarks Men Brown Leather Sandals,50776.jpg,Asset/Footwear/Men/50776.jpg,3171,6,6129,642
16163,Men,Footwear,Shoes,Formal Shoes,Tan,Formal,Enroute Men Leather Tan Formal Shoes,16163.jpg,Asset/Footwear/Men/16163.jpg,9856,4,9391,1062
41436,Men,Footwear,Shoes,Sports Shoes,White,Casual,Lee Cooper Men Black & White Sports Shoes,41436.jpg,Asset/Footwear/Men/41436.jpg,4253,1,5506,1041
10294,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Clarks Men Feeling Good Leather Brown Formal Shoes,10294.jpg,Asset/Footwear/Men/10294.jpg,3261,2,7956,1600
4183,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Rockport Men Brown Leather Casual Shoes,4183.jpg,Asset/Footwear/Men/4183.jpg,9701,9,6801,1812
11948,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Ganuchi Men Casual Black Casual Shoes,11948.jpg,Asset/Footwear/Men/11948.jpg,8860,6,6032,1832
22958,Men,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Men White Acciomax Sports Shoes,22958.jpg,Asset/Footwear/Men/22958.jpg,1625,1,5541,1851
49469,Men,Footwear,Shoes,Casual Shoes,Maroon,Casual,Vans Men Maroon Vulcanized Canvas Shoes,49469.jpg,Asset/Footwear/Men/49469.jpg,1706,7,7876,1604
22164,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men Brown Casual Shoes,22164.jpg,Asset/Footwear/Men/22164.jpg,4483,5,8725,611
44712,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Men Black Campione Flip Flop,44712.jpg,Asset/Footwear/Men/44712.jpg,6257,9,8677,1606
16735,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Lotto Men Emeriti Black Slipper,16735.jpg,Asset/Footwear/Men/16735.jpg,5785,7,2189,2204
47197,Men,Footwear,Sandal,Sandals,Black,Casual,Franco Leone Men Black Sandals,47197.jpg,Asset/Footwear/Men/47197.jpg,4044,7,6572,2673
13075,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Numero Uno Men Black Shoes,13075.jpg,Asset/Footwear/Men/13075.jpg,7285,3,7339,1329
22732,Men,Footwear,Shoes,Sports Shoes,Olive,Sports,Nike Men Air Max Conquer ACG Olive Sports Boot,22732.jpg,Asset/Footwear/Men/22732.jpg,7355,8,3447,909
44520,Men,Footwear,Sandal,Sandals,Khaki,Casual,Coolers Men Khaki Sandals,44520.jpg,Asset/Footwear/Men/44520.jpg,5501,4,7061,2552
39974,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Gas Men Brown Lear Shoes,39974.jpg,Asset/Footwear/Men/39974.jpg,7319,3,7042,2989
15382,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Casual,Fila Men Terra Navy Blue Slippers,15382.jpg,Asset/Footwear/Men/15382.jpg,3791,2,9036,2783
7396,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Red Tape Men Grey Casual Shoes,7396.jpg,Asset/Footwear/Men/7396.jpg,6361,2,2754,983
3504,Men,Footwear,Sandal,Sandals,Brown,Casual,ADIDAS Men Spry Wine Black Sandal,3504.jpg,Asset/Footwear/Men/3504.jpg,4724,1,6397,1411
13081,Men,Footwear,Shoes,Casual Shoes,White,Casual,Numero Uno Men White Casual Shoes,13081.jpg,Asset/Footwear/Men/13081.jpg,1221,1,5797,2430
15376,Men,Footwear,Shoes,Sports Shoes,White,Sports,FILA Men Fila Boston White Sports Shoes,15376.jpg,Asset/Footwear/Men/15376.jpg,9164,9,1015,2277
39980,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Gas Men Flint Brown Shoes,39980.jpg,Asset/Footwear/Men/39980.jpg,7618,4,5673,2467
32554,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Playboy Men Black Shoes,32554.jpg,Asset/Footwear/Men/32554.jpg,9547,7,4363,1782
3160,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men's Dual Fusion White Shoe,3160.jpg,Asset/Footwear/Men/3160.jpg,7249,6,9921,2322
17045,Men,Footwear,Sandal,Sandals,Brown,Casual,Gas Men Aventura Sandal,17045.jpg,Asset/Footwear/Men/17045.jpg,1844,2,1240,1082
4345,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men's Mythos White Navy Shoe,4345.jpg,Asset/Footwear/Men/4345.jpg,1873,8,7027,782
1637,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men White Cricket Shoes,1637.jpg,Asset/Footwear/Men/1637.jpg,4189,6,5948,549
15520,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Rockport Men CV Wing Black Casual Shoes,15520.jpg,Asset/Footwear/Men/15520.jpg,8287,9,4568,1186
5899,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Puma Men's Mid Spill Black Shoe,5899.jpg,Asset/Footwear/Men/5899.jpg,1659,9,2667,2314
12705,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Air Courtballistic White Sports Shoes,12705.jpg,Asset/Footwear/Men/12705.jpg,4647,4,6944,2107
26530,Men,Footwear,Shoes,Casual Shoes,Purple,Casual,Gas Men Aishley Greyish Purple Casual Shoes,26530.jpg,Asset/Footwear/Men/26530.jpg,8766,10,9170,910
6620,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men's Ridley White Silver Shoe,6620.jpg,Asset/Footwear/Men/6620.jpg,2530,4,9187,645
22190,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men Light Brown Casual Shoes,22190.jpg,Asset/Footwear/Men/22190.jpg,3186,1,7375,2573
29124,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Men Aquil Black Sports Shoes,29124.jpg,Asset/Footwear/Men/29124.jpg,7316,4,7158,2356
40970,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Buckaroo Men Red Casual Shoes,40970.jpg,Asset/Footwear/Men/40970.jpg,9711,4,7961,1246
20895,Men,Footwear,Shoes,Casual Shoes,Orange,Casual,Basics Men Orange Casual Shoes,20895.jpg,Asset/Footwear/Men/20895.jpg,6577,3,9367,1412
12957,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,ADIDAS Men Grey Sports Shoes,12957.jpg,Asset/Footwear/Men/12957.jpg,6030,9,9489,2599
45866,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Numero Uno Men Black Shoes,45866.jpg,Asset/Footwear/Men/45866.jpg,5633,3,6823,2333
23248,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Arrow Men Formal Brown Shoe,23248.jpg,Asset/Footwear/Men/23248.jpg,3025,9,3614,1040
23846,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men White Galaxy Elite Sports Shoes,23846.jpg,Asset/Footwear/Men/23846.jpg,5352,7,4758,2675
15518,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Rockport Men Slatkin Grey Casual Shoes,15518.jpg,Asset/Footwear/Men/15518.jpg,6250,9,8133,2979
44940,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Franco Leone Men Brown Makhani Formal Shoes,44940.jpg,Asset/Footwear/Men/44940.jpg,7749,9,7670,1579
24099,Men,Footwear,Sandal,Sandals,Black,Casual,Red Tape Men Black Sandals,24099.jpg,Asset/Footwear/Men/24099.jpg,6842,3,2868,983
43359,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,Reebok Men Grey Ultimate Vibe Sports Shoes,43359.jpg,Asset/Footwear/Men/43359.jpg,6791,10,4479,1506
39342,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Fila Men Zoom Black Shoes,39342.jpg,Asset/Footwear/Men/39342.jpg,3815,7,9688,2297
44518,Men,Footwear,Sandal,Sandals,Black,Casual,Coolers Men Black Sandals,44518.jpg,Asset/Footwear/Men/44518.jpg,2784,7,8544,1178
36138,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Zoom Hyperenforcer White Sports Shoes,36138.jpg,Asset/Footwear/Men/36138.jpg,9364,7,7183,1834
24260,Men,Footwear,Shoes,Casual Shoes,White,Casual,Numero Uno Men White Shoes,24260.jpg,Asset/Footwear/Men/24260.jpg,7754,5,9836,799
26537,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,ID Men Blue Shoes,26537.jpg,Asset/Footwear/Men/26537.jpg,5563,6,3305,2048
6627,Men,Footwear,Shoes,Sports Shoes,Black,Sports,ADIDAS Men's Morin Black Shoe,6627.jpg,Asset/Footwear/Men/6627.jpg,5952,5,9842,2801
22197,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Timberland Men Brown Casual Shoes,22197.jpg,Asset/Footwear/Men/22197.jpg,4394,1,5223,1740
17042,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,GAS Men Grey Skate 002 Shoes,17042.jpg,Asset/Footwear/Men/17042.jpg,9329,8,9972,2001
4342,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Fila Men's Phoenix Black White Shoe,4342.jpg,Asset/Footwear/Men/4342.jpg,2553,8,7633,2383
5290,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Lee Cooper Men Black Shoe,5290.jpg,Asset/Footwear/Men/5290.jpg,1110,7,3625,2712
10267,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Clarks Men Rocco Fuse Black Leather Black Casual Shoes,10267.jpg,Asset/Footwear/Men/10267.jpg,4884,2,1145,1503
3503,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Casual,ADIDAS Men Navy Blue Sandals,3503.jpg,Asset/Footwear/Men/3503.jpg,2184,8,8008,2620
9039,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Buckaroo Men Victor Black Formal Shoes,9039.jpg,Asset/Footwear/Men/9039.jpg,5603,10,8614,1441
12968,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Allegra White Sports Shoes,12968.jpg,Asset/Footwear/Men/12968.jpg,3588,4,8880,1663
39987,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Gas Men Europa Blue Shoes,39987.jpg,Asset/Footwear/Men/39987.jpg,9801,6,7838,606
32553,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Playboy Men Brown Shoes,32553.jpg,Asset/Footwear/Men/32553.jpg,3640,1,2195,1095
4514,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men's Tarun White Navy Silver Red Shoe,4514.jpg,Asset/Footwear/Men/4514.jpg,8346,4,9092,790
7391,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Tape Men's Black Slip-On Formal Shoe,7391.jpg,Asset/Footwear/Men/7391.jpg,5496,7,3634,2645
13072,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Numero Uno Men Black Casual Shoes,13072.jpg,Asset/Footwear/Men/13072.jpg,3721,4,7573,2994
5600,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,Reebok Men's Trail Mud Slinger Black Blue Shoe,5600.jpg,Asset/Footwear/Men/5600.jpg,5464,5,4629,1311
15385,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,Fila Men Hawai Blue Flip Flops,15385.jpg,Asset/Footwear/Men/15385.jpg,5656,7,4102,1614
39973,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Gas Men Brown Lear Shoes,39973.jpg,Asset/Footwear/Men/39973.jpg,3651,5,8869,2171
41869,Men,Footwear,Sandal,Sandals,Yellow,Casual,Estd. 1977 Men Yellow & Brown Sandals,41869.jpg,Asset/Footwear/Men/41869.jpg,6696,7,8219,1326
44715,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,Lotto Men Navy Blue Flip Flops,44715.jpg,Asset/Footwear/Men/44715.jpg,7446,7,4987,2207
33647,Men,Footwear,Sandal,Sandals,Black,Casual,Lotto Men Ridge Black Sandals,33647.jpg,Asset/Footwear/Men/33647.jpg,1829,3,4415,1086
7365,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Red Tape Men's Black Casual Shoe,7365.jpg,Asset/Footwear/Men/7365.jpg,7453,7,7357,2605
16732,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,Lotto Men Earth Brown Slipper,16732.jpg,Asset/Footwear/Men/16732.jpg,1784,1,4390,2021
